STATION,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00303033,20101104,47.5,15.4,55.2,39.9,8.1,7,9.7,7.8
GHCND:USC00303033,20101105,47.2,15.3,54.9,39.6,8.2,7,9.8,7.9
GHCND:USC00303033,20101106,46.9,15.2,54.5,39.3,8.2,6.9,9.8,7.9
GHCND:USC00303033,20101107,46.6,15.1,54.1,39,8.3,6.9,9.9,7.9
GHCND:USC00303033,20101108,46.3,15,53.7,38.8,8.3,6.9,9.9,8
GHCND:USC00303033,20101109,45.9,14.9,53.4,38.5,8.3,6.9,10,8
GHCND:USC00303033,20101110,45.6,14.8,53,38.2,8.4,6.9,10,8
GHCND:USC00303033,20101111,45.2,14.7,52.6,37.9,8.4,6.8,10,8
GHCND:USC00303033,20101112,44.9,14.5,52.2,37.6,8.4,6.8,10.1,8
GHCND:USC00303033,20101113,44.5,14.4,51.8,37.3,8.5,6.8,10.1,8
GHCND:USC00303033,20101114,44.2,14.3,51.3,37,8.5,6.8,10.1,8.1
GHCND:USC00303033,20101115,43.8,14.2,50.9,36.7,8.5,6.8,10.1,8.1
GHCND:USC00303033,20101116,43.4,14.1,50.5,36.4,8.6,6.7,10.2,8.1
GHCND:USC00303033,20101117,43.1,13.9,50,36.1,8.6,6.7,10.2,8.1
GHCND:USC00303033,20101118,42.7,13.8,49.6,35.8,8.6,6.7,10.2,8.2
GHCND:USC00303033,20101119,42.3,13.7,49.2,35.4,8.7,6.6,10.3,8.2
GHCND:USC00303033,20101120,41.9,13.6,48.7,35.1,8.7,6.6,10.3,8.2
GHCND:USC00303033,20101121,41.5,13.5,48.3,34.8,8.7,6.6,10.3,8.3
GHCND:USC00303033,20101122,41.1,13.4,47.8,34.4,8.8,6.5,10.3,8.3
GHCND:USC00303033,20101123,40.7,13.2,47.3,34.1,8.8,6.5,10.3,8.3
GHCND:USC00303033,20101124,40.3,13.1,46.9,33.8,8.8,6.5,10.3,8.4
GHCND:USC00303033,20101125,39.9,13,46.4,33.4,8.9,6.5,10.3,8.4
GHCND:USC00303033,20101126,39.5,12.9,46,33,8.9,6.4,10.3,8.4
GHCND:USC00303033,20101127,39.1,12.8,45.5,32.7,8.9,6.4,10.3,8.5
GHCND:USC00303033,20101128,38.7,12.7,45,32.3,8.9,6.4,10.3,8.5
GHCND:USC00303033,20101129,38.3,12.6,44.6,32,8.9,6.4,10.3,8.5
GHCND:USC00303033,20101130,37.9,12.5,44.1,31.6,8.9,6.3,10.3,8.6
GHCND:USC00303033,20101201,37.5,12.4,43.7,31.3,8.9,6.3,10.2,8.6
GHCND:USC00303033,20101202,37.1,12.3,43.2,30.9,8.9,6.3,10.2,8.6
GHCND:USC00303033,20101203,36.6,12.2,42.8,30.5,9,6.3,10.2,8.7
GHCND:USC00303033,20101204,36.2,12.2,42.3,30.2,9,6.3,10.2,8.7
GHCND:USC00303033,20101205,35.9,12.1,41.9,29.8,9,6.3,10.2,8.7
GHCND:USC00303033,20101206,35.5,12,41.5,29.4,9,6.3,10.2,8.8
GHCND:USC00303033,20101207,35.1,12,41.1,29.1,9,6.2,10.1,8.8
GHCND:USC00303033,20101208,34.7,11.9,40.7,28.7,9,6.2,10.2,8.9
GHCND:USC00303033,20101209,34.3,11.9,40.3,28.4,9.1,6.2,10.2,8.9
GHCND:USC00303033,20101210,33.9,11.8,39.9,28,9.1,6.3,10.2,9
GHCND:USC00303033,20101211,33.6,11.8,39.5,27.7,9.1,6.3,10.2,9
GHCND:USC00303033,20101212,33.2,11.8,39.1,27.3,9.2,6.3,10.2,9.1
GHCND:USC00303033,20101213,32.9,11.7,38.8,27,9.2,6.3,10.2,9.1
GHCND:USC00303033,20101214,32.5,11.7,38.4,26.7,9.2,6.3,10.2,9.2
GHCND:USC00303033,20101215,32.2,11.7,38.1,26.4,9.2,6.3,10.2,9.2
GHCND:USC00303033,20101216,31.9,11.7,37.7,26,9.3,6.3,10.2,9.3
GHCND:USC00303033,20101217,31.6,11.7,37.4,25.7,9.3,6.3,10.2,9.3
GHCND:USC00303033,20101218,31.3,11.7,37.1,25.4,9.4,6.3,10.3,9.4
GHCND:USC00303033,20101219,31,11.7,36.8,25.1,9.4,6.3,10.3,9.4
GHCND:USC00303033,20101220,30.7,11.7,36.6,24.8,9.4,6.3,10.3,9.5
GHCND:USC00303033,20101221,30.4,11.7,36.3,24.6,9.5,6.3,10.3,9.5
GHCND:USC00303033,20101222,30.2,11.8,36,24.3,9.5,6.3,10.3,9.6
GHCND:USC00303033,20101223,29.9,11.8,35.8,24,9.5,6.3,10.4,9.7
GHCND:USC00303033,20101224,29.7,11.8,35.6,23.8,9.6,6.3,10.4,9.7
GHCND:USC00303033,20101225,29.5,11.8,35.4,23.5,9.7,6.3,10.5,9.8
GHCND:USC00303033,20101226,29.2,11.9,35.2,23.3,9.7,6.4,10.5,9.9
GHCND:USC00303033,20101227,29,11.9,35,23.1,9.8,6.4,10.6,10
GHCND:USC00303033,20101228,28.8,12,34.8,22.8,9.9,6.4,10.7,10.1
GHCND:USC00303033,20101229,28.6,12,34.6,22.6,10,6.4,10.8,10.2
GHCND:USC00303033,20101230,28.5,12,34.5,22.4,10.1,6.4,10.8,10.2
GHCND:USC00303033,20101231,28.3,12.1,34.3,22.2,10.2,6.4,10.9,10.3
GHCND:USC00301095,20100101,24.2,18.2,33.2,15.1,10.3,7.5,10.6,11.3
GHCND:USC00301095,20100102,24,18.2,33.1,14.9,10.4,7.5,10.6,11.4
GHCND:USC00301095,20100103,23.8,18.3,32.9,14.6,10.5,7.5,10.7,11.5
GHCND:USC00301095,20100104,23.6,18.3,32.8,14.4,10.6,7.5,10.8,11.6
GHCND:USC00301095,20100105,23.4,18.4,32.6,14.3,10.6,7.5,10.8,11.7
GHCND:USC00301095,20100106,23.3,18.4,32.5,14.1,10.7,7.6,10.9,11.8
GHCND:USC00301095,20100107,23.2,18.5,32.4,13.9,10.8,7.6,10.9,11.9
GHCND:USC00301095,20100108,23,18.5,32.3,13.8,10.9,7.6,11,12
GHCND:USC00301095,20100109,22.9,18.6,32.2,13.6,10.9,7.6,11.1,12.1
GHCND:USC00301095,20100110,22.8,18.6,32.1,13.5,11,7.7,11.1,12.2
GHCND:USC00301095,20100111,22.7,18.7,32.1,13.4,11.1,7.7,11.1,12.3
GHCND:USC00301095,20100112,22.7,18.7,32,13.3,11.1,7.7,11.2,12.3
GHCND:USC00301095,20100113,22.6,18.8,32,13.2,11.1,7.7,11.2,12.4
GHCND:USC00301095,20100114,22.5,18.8,32,13.1,11.1,7.8,11.1,12.4
GHCND:USC00301095,20100115,22.5,18.9,31.9,13,11.2,7.8,11.1,12.5
GHCND:USC00301095,20100116,22.5,19,31.9,13,11.2,7.8,11.1,12.5
GHCND:USC00301095,20100117,22.4,19,31.9,12.9,11.2,7.8,11.1,12.5
GHCND:USC00301095,20100118,22.4,19.1,32,12.9,11.2,7.9,11.1,12.6
GHCND:USC00301095,20100119,22.4,19.1,32,12.9,11.2,7.9,11.1,12.6
GHCND:USC00301095,20100120,22.4,19.2,32,12.8,11.1,7.9,11,12.6
GHCND:USC00301095,20100121,22.5,19.3,32.1,12.8,11.1,8,11,12.6
GHCND:USC00301095,20100122,22.5,19.3,32.2,12.8,11.1,8,11,12.6
GHCND:USC00301095,20100123,22.5,19.4,32.2,12.8,11.1,8,11,12.6
GHCND:USC00301095,20100124,22.6,19.5,32.3,12.9,11,8,10.9,12.5
GHCND:USC00301095,20100125,22.7,19.5,32.4,12.9,11,8.1,10.9,12.5
GHCND:USC00301095,20100126,22.7,19.6,32.5,12.9,10.9,8.1,10.8,12.4
GHCND:USC00301095,20100127,22.8,19.7,32.6,13,10.8,8.1,10.7,12.4
GHCND:USC00301095,20100128,22.9,19.7,32.8,13,10.7,8.1,10.7,12.3
GHCND:USC00301095,20100129,23,19.8,32.9,13.1,10.7,8.1,10.6,12.2
GHCND:USC00301095,20100130,23.1,19.9,33,13.2,10.6,8.1,10.5,12.1
GHCND:USC00301095,20100131,23.2,20,33.2,13.2,10.5,8.1,10.5,12
GHCND:USC00301095,20100201,23.3,20,33.4,13.3,10.4,8.2,10.4,11.9
GHCND:USC00301095,20100202,23.5,20.1,33.5,13.4,10.3,8.2,10.3,11.8
GHCND:USC00301095,20100203,23.6,20.2,33.7,13.5,10.2,8.2,10.3,11.7
GHCND:USC00301095,20100204,23.8,20.3,33.9,13.6,10.1,8.2,10.2,11.5
GHCND:USC00301095,20100205,23.9,20.3,34.1,13.7,10,8.2,10.2,11.4
GHCND:USC00301095,20100206,24.1,20.4,34.3,13.9,9.9,8.2,10.1,11.3
GHCND:USC00301095,20100207,24.2,20.5,34.5,14,9.8,8.2,10.1,11.2
GHCND:USC00301095,20100208,24.4,20.5,34.7,14.1,9.8,8.3,10,11.1
GHCND:USC00301095,20100209,24.6,20.6,34.9,14.3,9.7,8.3,10,11.1
GHCND:USC00301095,20100210,24.8,20.7,35.1,14.4,9.7,8.3,10,11
GHCND:USC00301095,20100211,25,20.7,35.3,14.6,9.6,8.3,10,10.9
GHCND:USC00301095,20100212,25.2,20.8,35.6,14.8,9.6,8.3,10,10.9
GHCND:USC00301095,20100213,25.4,20.8,35.8,15,9.5,8.3,10,10.8
GHCND:USC00301095,20100214,25.6,20.9,36,15.2,9.5,8.3,9.9,10.7
GHCND:USC00301095,20100215,25.8,20.9,36.3,15.3,9.5,8.3,9.9,10.7
GHCND:USC00301095,20100216,26,21,36.5,15.6,9.4,8.3,9.9,10.6
GHCND:USC00301095,20100217,26.3,21,36.8,15.8,9.4,8.3,10,10.6
GHCND:USC00301095,20100218,26.5,21.1,37,16,9.4,8.3,10,10.6
GHCND:USC00301095,20100219,26.8,21.1,37.3,16.2,9.4,8.3,10,10.5
GHCND:USC00301095,20100220,27,21.1,37.6,16.4,9.4,8.3,10,10.5
GHCND:USC00301095,20100221,27.3,21.1,37.8,16.7,9.4,8.3,10,10.5
GHCND:USC00301095,20100222,27.5,21.1,38.1,16.9,9.4,8.3,10,10.4
GHCND:USC00301095,20100223,27.8,21.2,38.4,17.2,9.4,8.3,10.1,10.4
GHCND:USC00301095,20100224,28,21.2,38.6,17.5,9.4,8.3,10.1,10.4
GHCND:USC00301095,20100225,28.3,21.2,38.9,17.7,9.4,8.3,10.1,10.3
GHCND:USC00301095,20100226,28.6,21.2,39.2,18,9.4,8.3,10.2,10.3
GHCND:USC00301095,20100227,28.9,21.2,39.5,18.3,9.4,8.4,10.2,10.3
GHCND:USC00301095,20100228,29.2,21.2,39.7,18.6,9.4,8.4,10.3,10.2
GHCND:USC00301095,20100301,29.5,21.1,40,18.9,9.4,8.4,10.3,10.2
GHCND:USC00301095,20100302,29.8,21.1,40.3,19.2,9.4,8.4,10.4,10.2
GHCND:USC00301095,20100303,30.1,21.1,40.6,19.5,9.4,8.4,10.4,10.1
GHCND:USC00301095,20100304,30.4,21.1,40.9,19.8,9.4,8.4,10.4,10.1
GHCND:USC00301095,20100305,30.7,21.1,41.2,20.1,9.3,8.4,10.4,10
GHCND:USC00301095,20100306,31,21.1,41.5,20.5,9.3,8.4,10.4,9.9
GHCND:USC00301095,20100307,31.3,21,41.8,20.8,9.3,8.4,10.5,9.9
GHCND:USC00301095,20100308,31.7,21,42.2,21.2,9.2,8.3,10.5,9.8
GHCND:USC00301095,20100309,32,21,42.5,21.5,9.2,8.3,10.5,9.7
GHCND:USC00301095,20100310,32.3,21,42.8,21.8,9.2,8.3,10.5,9.6
GHCND:USC00301095,20100311,32.7,20.9,43.1,22.2,9.1,8.3,10.5,9.5
GHCND:USC00301095,20100312,33,20.9,43.5,22.6,9.1,8.4,10.5,9.4
GHCND:USC00301095,20100313,33.4,20.9,43.8,22.9,9.1,8.4,10.6,9.4
GHCND:USC00301095,20100314,33.7,20.9,44.2,23.3,9,8.4,10.6,9.3
GHCND:USC00301095,20100315,34.1,20.9,44.5,23.6,9,8.4,10.6,9.2
GHCND:USC00301095,20100316,34.4,20.9,44.9,24,8.9,8.5,10.6,9.1
GHCND:USC00301095,20100317,34.8,20.9,45.2,24.4,8.9,8.5,10.7,9
GHCND:USC00301095,20100318,35.2,20.8,45.6,24.8,8.9,8.5,10.7,8.9
GHCND:USC00301095,20100319,35.6,20.9,46,25.1,8.9,8.6,10.8,8.8
GHCND:USC00301095,20100320,35.9,20.9,46.4,25.5,8.9,8.6,10.8,8.7
GHCND:USC00301095,20100321,36.3,20.9,46.8,25.9,8.8,8.7,10.9,8.6
GHCND:USC00301095,20100322,36.7,20.9,47.1,26.3,8.8,8.7,11,8.6
GHCND:USC00301095,20100323,37.1,20.9,47.5,26.6,8.8,8.7,11,8.5
GHCND:USC00301095,20100324,37.5,20.9,48,27,8.8,8.8,11,8.4
GHCND:USC00301095,20100325,37.9,21,48.4,27.4,8.7,8.8,11,8.3
GHCND:USC00301095,20100326,38.3,21,48.8,27.8,8.7,8.8,11,8.3
GHCND:USC00301095,20100327,38.7,21.1,49.2,28.1,8.6,8.9,11,8.2
GHCND:USC00301095,20100328,39.1,21.1,49.6,28.5,8.6,8.9,11,8.1
GHCND:USC00301095,20100329,39.5,21.2,50.1,28.9,8.6,8.9,11,8.1
GHCND:USC00301095,20100330,39.9,21.3,50.5,29.3,8.5,8.9,11,8
GHCND:USC00301095,20100331,40.3,21.3,51,29.6,8.5,9,11,7.9
GHCND:USC00301095,20100401,40.7,21.4,51.4,30,8.5,9,11,7.9
GHCND:USC00301095,20100402,41.1,21.5,51.9,30.4,8.4,9,11.1,7.8
GHCND:USC00301095,20100403,41.5,21.6,52.3,30.7,8.4,9.1,11.1,7.7
GHCND:USC00301095,20100404,41.9,21.7,52.8,31.1,8.4,9.1,11.1,7.7
GHCND:USC00301095,20100405,42.3,21.8,53.3,31.4,8.4,9.1,11.1,7.6
GHCND:USC00301095,20100406,42.8,21.9,53.7,31.8,8.3,9.2,11.1,7.6
GHCND:USC00301095,20100407,43.2,22,54.2,32.1,8.3,9.2,11.1,7.5
GHCND:USC00301095,20100408,43.6,22.2,54.7,32.5,8.3,9.3,11.2,7.5
GHCND:USC00301095,20100409,44,22.3,55.1,32.9,8.3,9.3,11.2,7.4
GHCND:USC00301095,20100410,44.4,22.4,55.6,33.2,8.3,9.4,11.2,7.4
GHCND:USC00301095,20100411,44.8,22.5,56.1,33.5,8.3,9.4,11.2,7.4
GHCND:USC00301095,20100412,45.2,22.7,56.6,33.9,8.3,9.4,11.3,7.4
GHCND:USC00301095,20100413,45.6,22.8,57,34.2,8.3,9.4,11.3,7.3
GHCND:USC00301095,20100414,46,22.9,57.5,34.6,8.2,9.5,11.3,7.3
GHCND:USC00301095,20100415,46.4,23.1,58,34.9,8.2,9.5,11.2,7.3
GHCND:USC00301095,20100416,46.8,23.2,58.4,35.2,8.2,9.5,11.2,7.3
GHCND:USC00301095,20100417,47.2,23.3,58.9,35.6,8.1,9.5,11.1,7.2
GHCND:USC00301095,20100418,47.6,23.5,59.4,35.9,8.1,9.4,11.1,7.2
GHCND:USC00301095,20100419,48,23.6,59.8,36.2,8,9.4,11,7.2
GHCND:USC00301095,20100420,48.4,23.7,60.3,36.6,7.9,9.4,10.9,7.2
GHCND:USC00301095,20100421,48.8,23.8,60.7,36.9,7.9,9.4,10.9,7.1
GHCND:USC00301095,20100422,49.2,23.9,61.1,37.2,7.9,9.4,10.8,7.1
GHCND:USC00301095,20100423,49.6,24.1,61.6,37.5,7.8,9.4,10.8,7.1
GHCND:USC00301095,20100424,49.9,24.2,62,37.8,7.8,9.4,10.7,7.1
GHCND:USC00301095,20100425,50.3,24.3,62.4,38.2,7.7,9.4,10.7,7.1
GHCND:USC00301095,20100426,50.7,24.4,62.9,38.5,7.7,9.3,10.6,7
GHCND:USC00301095,20100427,51,24.4,63.3,38.8,7.6,9.3,10.5,7
GHCND:USC00301095,20100428,51.4,24.5,63.7,39.1,7.6,9.3,10.4,7
GHCND:USC00301095,20100429,51.8,24.6,64.1,39.5,7.5,9.3,10.4,7
GHCND:USC00301095,20100430,52.1,24.7,64.4,39.8,7.5,9.2,10.3,7
GHCND:USC00301095,20100501,52.5,24.7,64.8,40.1,7.5,9.2,10.3,7
GHCND:USC00301095,20100502,52.8,24.8,65.2,40.4,7.5,9.2,10.2,7
GHCND:USC00301095,20100503,53.2,24.8,65.6,40.7,7.4,9.1,10.2,7
GHCND:USC00301095,20100504,53.5,24.9,65.9,41.1,7.4,9.1,10.1,7
GHCND:USC00301095,20100505,53.8,24.9,66.3,41.4,7.4,9.1,10.1,7
GHCND:USC00301095,20100506,54.2,24.9,66.6,41.7,7.4,9,10,7
GHCND:USC00301095,20100507,54.5,24.9,67,42,7.3,9,10,6.9
GHCND:USC00301095,20100508,54.8,25,67.3,42.3,7.3,8.9,9.9,6.9
GHCND:USC00301095,20100509,55.2,25,67.6,42.7,7.2,8.9,9.8,6.9
GHCND:USC00301095,20100510,55.5,24.9,67.9,43,7.2,8.8,9.8,6.9
GHCND:USC00301095,20100511,55.8,24.9,68.3,43.3,7.2,8.8,9.7,6.9
GHCND:USC00301095,20100512,56.1,24.9,68.6,43.7,7.2,8.8,9.7,6.9
GHCND:USC00301095,20100513,56.4,24.9,68.9,44,7.2,8.7,9.6,6.9
GHCND:USC00301095,20100514,56.7,24.9,69.2,44.3,7.1,8.7,9.6,6.9
GHCND:USC00301095,20100515,57.1,24.8,69.5,44.6,7.1,8.7,9.5,6.9
GHCND:USC00301095,20100516,57.4,24.8,69.8,45,7.1,8.6,9.5,6.9
GHCND:USC00301095,20100517,57.7,24.7,70,45.3,7.1,8.6,9.5,6.9
GHCND:USC00301095,20100518,58,24.7,70.3,45.6,7.1,8.6,9.4,6.9
GHCND:USC00301095,20100519,58.3,24.6,70.6,46,7.1,8.5,9.4,6.9
GHCND:USC00301095,20100520,58.6,24.6,70.9,46.3,7.1,8.5,9.4,6.9
GHCND:USC00301095,20100521,58.9,24.5,71.1,46.6,7.1,8.4,9.4,6.9
GHCND:USC00301095,20100522,59.2,24.4,71.4,47,7.1,8.4,9.3,6.9
GHCND:USC00301095,20100523,59.5,24.4,71.7,47.3,7.1,8.4,9.3,6.9
GHCND:USC00301095,20100524,59.8,24.3,72,47.6,7.1,8.4,9.3,6.9
GHCND:USC00301095,20100525,60.1,24.2,72.2,48,7.1,8.3,9.3,6.9
GHCND:USC00301095,20100526,60.4,24.2,72.5,48.3,7.1,8.3,9.3,6.9
GHCND:USC00301095,20100527,60.7,24.1,72.8,48.6,7.1,8.3,9.3,6.9
GHCND:USC00301095,20100528,61,24,73,49,7,8.3,9.3,6.9
GHCND:USC00301095,20100529,61.3,24,73.3,49.3,7,8.3,9.2,6.9
GHCND:USC00301095,20100530,61.6,23.9,73.6,49.6,7,8.2,9.2,6.9
GHCND:USC00301095,20100531,61.9,23.8,73.8,50,7,8.2,9.2,6.9
GHCND:USC00301095,20100601,62.2,23.8,74.1,50.3,7,8.2,9.2,6.8
GHCND:USC00301095,20100602,62.5,23.7,74.3,50.6,7,8.1,9.1,6.8
GHCND:USC00301095,20100603,62.8,23.7,74.6,51,6.9,8.1,9.1,6.8
GHCND:USC00301095,20100604,63.1,23.6,74.9,51.3,6.9,8.1,9,6.8
GHCND:USC00301095,20100605,63.4,23.5,75.1,51.6,6.8,8,8.9,6.8
GHCND:USC00301095,20100606,63.7,23.5,75.4,51.9,6.8,8,8.9,6.7
GHCND:USC00301095,20100607,64,23.4,75.7,52.2,6.8,7.9,8.8,6.7
GHCND:USC00301095,20100608,64.2,23.4,75.9,52.5,6.7,7.9,8.7,6.7
GHCND:USC00301095,20100609,64.5,23.4,76.2,52.8,6.7,7.8,8.7,6.7
GHCND:USC00301095,20100610,64.8,23.3,76.5,53.1,6.6,7.8,8.6,6.6
GHCND:USC00301095,20100611,65.1,23.3,76.7,53.4,6.5,7.7,8.5,6.6
GHCND:USC00301095,20100612,65.4,23.3,77,53.7,6.5,7.7,8.4,6.5
GHCND:USC00301095,20100613,65.6,23.2,77.3,54,6.4,7.6,8.3,6.5
GHCND:USC00301095,20100614,65.9,23.2,77.5,54.3,6.4,7.6,8.3,6.5
GHCND:USC00301095,20100615,66.2,23.2,77.8,54.6,6.3,7.5,8.2,6.4
GHCND:USC00301095,20100616,66.4,23.2,78,54.9,6.3,7.5,8.1,6.4
GHCND:USC00301095,20100617,66.7,23.2,78.3,55.1,6.2,7.4,8,6.4
GHCND:USC00301095,20100618,67,23.2,78.5,55.4,6.2,7.4,8,6.3
GHCND:USC00301095,20100619,67.2,23.1,78.8,55.6,6.1,7.3,7.9,6.3
GHCND:USC00301095,20100620,67.4,23.1,79,55.9,6.1,7.3,7.8,6.2
GHCND:USC00301095,20100621,67.7,23.1,79.3,56.1,6,7.2,7.8,6.2
GHCND:USC00301095,20100622,67.9,23.1,79.5,56.3,6,7.2,7.7,6.2
GHCND:USC00301095,20100623,68.1,23.1,79.7,56.6,5.9,7.1,7.6,6.1
GHCND:USC00301095,20100624,68.4,23.2,79.9,56.8,5.9,7.1,7.6,6.1
GHCND:USC00301095,20100625,68.6,23.2,80.1,57,5.9,7,7.5,6.1
GHCND:USC00301095,20100626,68.8,23.2,80.4,57.2,5.8,7,7.4,6
GHCND:USC00301095,20100627,69,23.2,80.6,57.4,5.8,6.9,7.4,6
GHCND:USC00301095,20100628,69.2,23.2,80.8,57.6,5.7,6.9,7.3,6
GHCND:USC00301095,20100629,69.3,23.2,80.9,57.7,5.7,6.8,7.2,6
GHCND:USC00301095,20100630,69.5,23.2,81.1,57.9,5.6,6.8,7.2,5.9
GHCND:USC00301095,20100701,69.7,23.2,81.3,58.1,5.6,6.7,7.1,5.9
GHCND:USC00301095,20100702,69.8,23.3,81.5,58.2,5.6,6.7,7.1,5.9
GHCND:USC00301095,20100703,70,23.3,81.6,58.3,5.6,6.6,7,5.8
GHCND:USC00301095,20100704,70.1,23.3,81.8,58.5,5.5,6.6,7,5.8
GHCND:USC00301095,20100705,70.3,23.3,81.9,58.6,5.5,6.6,7,5.8
GHCND:USC00301095,20100706,70.4,23.3,82,58.7,5.5,6.5,6.9,5.8
GHCND:USC00301095,20100707,70.5,23.4,82.2,58.8,5.4,6.5,6.9,5.7
GHCND:USC00301095,20100708,70.6,23.4,82.3,58.9,5.4,6.5,6.9,5.7
GHCND:USC00301095,20100709,70.7,23.4,82.4,59,5.4,6.5,6.9,5.7
GHCND:USC00301095,20100710,70.8,23.4,82.5,59.1,5.4,6.5,6.8,5.7
GHCND:USC00301095,20100711,70.9,23.4,82.6,59.2,5.4,6.5,6.8,5.7
GHCND:USC00301095,20100712,70.9,23.4,82.7,59.2,5.4,6.5,6.8,5.6
GHCND:USC00301095,20100713,71,23.5,82.7,59.3,5.4,6.4,6.8,5.6
GHCND:USC00301095,20100714,71.1,23.5,82.8,59.3,5.3,6.4,6.8,5.6
GHCND:USC00301095,20100715,71.1,23.5,82.9,59.4,5.3,6.4,6.8,5.6
GHCND:USC00301095,20100716,71.1,23.5,82.9,59.4,5.3,6.4,6.8,5.6
GHCND:USC00301095,20100717,71.2,23.5,82.9,59.4,5.3,6.4,6.7,5.6
GHCND:USC00301095,20100718,71.2,23.6,83,59.4,5.2,6.4,6.7,5.5
GHCND:USC00301095,20100719,71.2,23.6,83,59.4,5.2,6.4,6.7,5.5
GHCND:USC00301095,20100720,71.2,23.6,83,59.4,5.2,6.4,6.7,5.5
GHCND:USC00301095,20100721,71.2,23.6,83,59.4,5.2,6.4,6.6,5.5
GHCND:USC00301095,20100722,71.2,23.6,83,59.4,5.2,6.4,6.6,5.5
GHCND:USC00301095,20100723,71.2,23.6,83,59.4,5.1,6.4,6.6,5.5
GHCND:USC00301095,20100724,71.2,23.6,83,59.4,5.1,6.5,6.6,5.5
GHCND:USC00301095,20100725,71.2,23.6,83,59.4,5.1,6.5,6.6,5.5
GHCND:USC00301095,20100726,71.2,23.7,83,59.3,5.1,6.5,6.5,5.5
GHCND:USC00301095,20100727,71.1,23.7,83,59.3,5.1,6.4,6.5,5.5
GHCND:USC00301095,20100728,71.1,23.7,82.9,59.3,5.1,6.5,6.5,5.5
GHCND:USC00301095,20100729,71.1,23.7,82.9,59.2,5.1,6.5,6.5,5.6
GHCND:USC00301095,20100730,71,23.7,82.9,59.2,5.1,6.5,6.5,5.6
GHCND:USC00301095,20100731,71,23.7,82.8,59.1,5.1,6.5,6.5,5.6
GHCND:USC00301095,20100801,70.9,23.7,82.8,59,5.2,6.5,6.5,5.6
GHCND:USC00301095,20100802,70.8,23.7,82.7,59,5.2,6.5,6.5,5.7
GHCND:USC00301095,20100803,70.8,23.7,82.6,58.9,5.2,6.5,6.5,5.7
GHCND:USC00301095,20100804,70.7,23.7,82.6,58.8,5.2,6.6,6.5,5.7
GHCND:USC00301095,20100805,70.6,23.7,82.5,58.8,5.2,6.6,6.5,5.8
GHCND:USC00301095,20100806,70.5,23.7,82.4,58.7,5.2,6.6,6.5,5.8
GHCND:USC00301095,20100807,70.5,23.7,82.3,58.6,5.2,6.6,6.5,5.8
GHCND:USC00301095,20100808,70.4,23.7,82.2,58.5,5.2,6.7,6.6,5.8
GHCND:USC00301095,20100809,70.3,23.7,82.1,58.4,5.3,6.7,6.6,5.9
GHCND:USC00301095,20100810,70.2,23.7,82,58.3,5.3,6.7,6.6,5.9
GHCND:USC00301095,20100811,70,23.7,81.9,58.2,5.3,6.7,6.6,5.9
GHCND:USC00301095,20100812,69.9,23.7,81.8,58.1,5.3,6.8,6.6,6
GHCND:USC00301095,20100813,69.8,23.7,81.7,57.9,5.3,6.8,6.6,6
GHCND:USC00301095,20100814,69.7,23.7,81.6,57.8,5.3,6.8,6.7,6
GHCND:USC00301095,20100815,69.6,23.7,81.4,57.7,5.4,6.9,6.7,6
GHCND:USC00301095,20100816,69.4,23.7,81.3,57.6,5.4,6.9,6.7,6.1
GHCND:USC00301095,20100817,69.3,23.7,81.1,57.4,5.4,6.9,6.8,6.1
GHCND:USC00301095,20100818,69.1,23.7,81,57.3,5.5,7,6.8,6.2
GHCND:USC00301095,20100819,69,23.7,80.8,57.1,5.5,7,6.8,6.2
GHCND:USC00301095,20100820,68.8,23.7,80.6,56.9,5.5,7,6.9,6.2
GHCND:USC00301095,20100821,68.6,23.7,80.5,56.8,5.6,7.1,6.9,6.3
GHCND:USC00301095,20100822,68.4,23.7,80.3,56.6,5.6,7.1,7,6.3
GHCND:USC00301095,20100823,68.2,23.7,80.1,56.4,5.6,7.2,7,6.4
GHCND:USC00301095,20100824,68.1,23.7,79.9,56.2,5.7,7.2,7,6.4
GHCND:USC00301095,20100825,67.8,23.7,79.7,56,5.7,7.2,7.1,6.5
GHCND:USC00301095,20100826,67.6,23.7,79.5,55.8,5.7,7.3,7.1,6.5
GHCND:USC00301095,20100827,67.4,23.6,79.2,55.6,5.8,7.3,7.1,6.6
GHCND:USC00301095,20100828,67.2,23.6,79,55.4,5.8,7.4,7.2,6.6
GHCND:USC00301095,20100829,66.9,23.6,78.7,55.1,5.8,7.4,7.2,6.7
GHCND:USC00301095,20100830,66.7,23.6,78.5,54.9,5.9,7.4,7.2,6.7
GHCND:USC00301095,20100831,66.4,23.6,78.2,54.6,5.9,7.4,7.2,6.8
GHCND:USC00301095,20100901,66.2,23.6,78,54.3,5.9,7.5,7.2,6.8
GHCND:USC00301095,20100902,65.9,23.6,77.7,54.1,6,7.5,7.3,6.9
GHCND:USC00301095,20100903,65.6,23.6,77.4,53.8,6,7.5,7.3,6.9
GHCND:USC00301095,20100904,65.3,23.6,77.1,53.5,6.1,7.5,7.3,7
